lnz_0,phase,component,beta,volume,edge_distance,betaOmega,nvec,PE,dens,betaF,S,betaG,betapV,PE_n
-6.04,0,0,1.372288015808758,512.0,435.0,-1.2373784599757836,1.2562678760729034,-0.026512242809944124,0.0024536481954548894,-8.825236431456121,10.673255812485177,-7.587857971480337,1.2373784599757836,-0.02110397258013272
-6.04,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.03,0,0,1.372288015808758,512.0,435.0,-1.2500061248382939,1.2692881625909536,-0.027065514786691877,0.002479078442560456,-8.903813745261743,10.770604307564701,-7.65380762042345,1.2500061248382939,-0.021323380761263847
-6.03,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.02,0,0,1.372288015808758,512.0,435.0,-1.2627646871585545,1.282447629047809,-0.027630525622043937,0.002504780525484002,-8.983099414026364,10.86885381841645,-7.72033472686781,1.2627646871585545,-0.02154514928813041
-6.02,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.01,0,0,1.372288015808758,512.0,435.0,-1.2756555466114825,1.295747853836391,-0.028207530569613296,0.002530757527024201,-9.063100148168191,10.968013072766539,-7.787444601556709,1.2756555466114825,-0.02176930525958251
-6.01,1,0,1.372288015808758,512.0,,,,,,,,,,
-6.0,0,0,1.372288015808758,512.0,435.0,-1.2886801187550407,1.3091904352239094,-0.028796790634452268,0.002557012568796698,-9.143822730098497,11.068090892252949,-7.855142611343457,1.2886801187550407,-0.02199587612288596
-6.0,1,0,1.372288015808758,512.0,,,,,,,,,,
-5.99,0,0,1.372288015808758,512.0,435.0,-1.3018398352304603,1.3227769916458318,-0.029398572709282308,0.0025835488118082653,-9.225274015188994,11.169096193646912,-7.923434179958533,1.3018398352304603,-0.022224889679025847
-5.99,1,0,1.372288015808758,512.0,,,,,,,,,,
-5.98,0,0,1.372288015808758,512.0,435.0,-1.3151361439654425,1.3365091620053007,-0.030013149714178077,0.002610369457041603,-9.307460932757142,11.271037990095651,-7.992324788791699,1.3151361439654425,-0.022456374088110475
-5.98,1,0,1.372288015808758,512.0,,,,,,,,,,
-5.97,0,0,1.372288015808758,512.0,435.0,-1.3285705093802764,1.3503886059779113,-0.030640800739794593,0.002637477746050608,-9.390390487068405,11.373925392385267,-8.06181997768813,1.3285705093802764,-0.022690357874876645
-5.97,1,0,1.372288015808758,512.0,,,,,,,,,,
-5.96,0,0,1.372288015808758,512.0,435.0,-1.3421444125971875,1.3644170043221022,-0.031281811194236064,0.002664876961566606,-9.474069758356917,11.477767610225428,-8.13192534575973,1.3421444125971875,-0.02292686993429706
-5.96,1,0,1.372288015808758,512.0,,,,,,,,,,
-5.95,0,0,1.372288015808758,512.0,435.0,-1.355859351652724,1.3785960591952793,-0.03193647295367183,0.00269257042811578,-9.558505903864635,11.582573953556029,-8.202646552211911,1.355859351652724,-0.023165939537295604
